response,contrast,estimate,SE,df,t.ratio,p.value
leaf_area,n100 s15 - n100 s35,2.001123732572882,18.40156083964989,46,0.1087474997371449,1
leaf_area,n100 s15 - n150 s35,-9.176515367553865,19.210556141481213,46,-0.4776808802395409,0.9999999801239856
leaf_area,n100 s15 - n200 s35,-13.047265367553852,19.210556141481216,46,-0.6791716633013547,0.9999974216185032
leaf_area,n150 s15 - n200 s15,20.910555449936616,18.392946548389205,46,1.1368790419155486,0.9985167350591917
leaf_area,n150 s15 - n0 s25,12.33355544993664,18.392946548389205,46,0.6705589785458694,0.999997827163289
leaf_area,n150 s15 - n100 s25,2.101249999999995,18.260351880853253,46,0.11507171459292874,1
leaf_area,n150 s15 - n150 s25,6.827873732572883,18.401560839649893,46,0.37104861875960243,0.9999999994702808
leaf_area,n150 s15 - n200 s25,33.35273716730038,18.629805977525457,46,1.7902890243482037,0.907378578237236
leaf_area,n150 s15 - n0 s35,22.629873732572857,18.40156083964989,46,1.2297801219020623,0.9965674294461537
leaf_area,n150 s15 - n100 s35,26.932249999999996,18.26035188085325,46,1.4749031221156037,0.9801159432732487
leaf_area,n150 s15 - n150 s35,15.754610899873253,18.785115876402436,46,0.8386752045359457,0.9999597214175958
leaf_area,n150 s15 - n200 s35,11.88386089987326,18.785115876402436,46,0.6326211122712092,0.9999990107803833
leaf_area,n200 s15 - n0 s25,-8.576999999999973,18.260351880853253,46,-0.46970617302250994,0.9999999843477523
leaf_area,n200 s15 - n100 s25,-18.80930544993662,18.392946548389208,46,-1.0226368787867692,0.9995517352962152
leaf_area,n200 s15 - n150 s25,-14.08268171736373,18.384328220755535,46,-0.766015573061009,0.9999873844216354
leaf_area,n200 s15 - n200 s25,12.442181717363765,18.384328220755535,46,0.6767819616773809,0.9999975405267543
leaf_area,n200 s15 - n0 s35,1.719318282636248,18.384328220755535,46,0.09352086527127886,1
leaf_area,n200 s15 - n100 s35,6.021694550063385,18.39294654838921,46,0.3273915103390948,0.9999999999143712
leaf_area,n200 s15 - n150 s35,-5.15594455006336,18.392946548389205,46,-0.2803218362266649,0.9999999999912983
leaf_area,n200 s15 - n200 s35,-9.026694550063347,18.392946548389205,46,-0.4907693569551463,0.9999999708591296
leaf_area,n0 s25 - n100 s25,-10.232305449936646,18.392946548389208,46,-0.5563168154170902,0.9999998310458197
leaf_area,n0 s25 - n150 s25,-5.505681717363757,18.38432822075554,46,-0.29947690507113295,0.9999999999768281
leaf_area,n0 s25 - n200 s25,21.01918171736374,18.384328220755535,46,1.143320629667257,0.9984221749231694
leaf_area,n0 s25 - n0 s35,10.296318282636223,18.384328220755535,46,0.5600595332611549,0.999999814555188
leaf_area,n0 s25 - n100 s35,14.598694550063358,18.392946548389208,46,0.7937115737087739,0.9999800383297928
leaf_area,n0 s25 - n150 s35,3.4210554499366133,18.392946548389205,46,0.18599822714301414,1
leaf_area,n0 s25 - n200 s35,-0.4496945500633722,18.39294654838921,46,-0.024449293585467134,1
leaf_area,n100 s25 - n150 s25,4.7266237325728895,18.401560839649896,46,0.2568599356196144,0.9999999999977092
leaf_area,n100 s25 - n200 s25,31.251487167300382,18.629805977525464,46,1.6774993365471118,0.9423748157772243
leaf_area,n100 s25 - n0 s35,20.528623732572868,18.401560839649893,46,1.1155914387620742,0.9987956655295762
leaf_area,n100 s25 - n100 s35,24.831000000000003,18.260351880853253,46,1.359831407522675,0.9906156975924303
leaf_area,n100 s25 - n150 s35,13.65336089987326,18.78511587640244,46,0.7268180292155872,0.9999936540502099
leaf_area,n100 s25 - n200 s35,9.782610899873273,18.78511587640244,46,0.5207639369508511,0.9999999328135437
leaf_area,n150 s25 - n200 s25,26.524863434727493,18.751339794162202,46,1.4145583049476496,0.9863870665169114
leaf_area,n150 s25 - n0 s35,15.801999999999978,18.26035188085325,46,0.8653721518131884,0.9999403028198839
leaf_area,n150 s25 - n100 s35,20.104376267427117,18.401560839649893,46,1.0925364670212194,0.9990458728297569
leaf_area,n150 s25 - n150 s35,8.92673716730037,18.62980597752546,46,0.4791642585043218,0.9999999792309846
leaf_area,n150 s25 - n200 s35,5.055987167300382,18.62980597752546,46,0.27139236841219927,0.9999999999946344
leaf_area,n200 s25 - n0 s35,-10.722863434727516,18.751339794162195,46,-0.5718451882604056,0.9999997525057498
leaf_area,n200 s25 - n100 s35,-6.420487167300379,18.62980597752546,46,-0.3446352138635205,0.9999999998189029
leaf_area,n200 s25 - n150 s35,-17.598126267427126,18.40156083964989,46,-0.9563387813010079,0.999796935304493
leaf_area,n200 s25 - n200 s35,-21.468876267427113,18.401560839649893,46,-1.1666877855908868,0.9980348828909114
leaf_area,n0 s35 - n100 s35,4.302376267427137,18.40156083964989,46,0.23380496387875946,1
leaf_area,n0 s35 - n150 s35,-6.87526283269961,18.62980597752546,46,-0.3690464002144605,0.9999999995102502
leaf_area,n0 s35 - n200 s35,-10.746012832699599,18.62980597752546,46,-0.5768182903065832,0.9999997210265309
leaf_area,n100 s35 - n150 s35,-11.177639100126747,18.78511587640244,46,-0.595026358829541,0.9999995718676303
leaf_area,n100 s35 - n200 s35,-15.04838910012673,18.785115876402443,46,-0.8010804510942768,0.9999775248956928
leaf_area,n150 s35 - n200 s35,-3.8707499999999877,18.26035188085325,46,-0.21197565223584944,1
pods_dry_weight,n0 s0 - n100 s0,1205.967205323194,612.3898474943051,46,1.9692802064854757,0.8289824893151655
pods_dry_weight,n0 s0 - n150 s0,507.72411280101437,604.6039204770658,46,0.8397631831437548,0.9999590569014449
pods_dry_weight,n0 s0 - n200 s0,857.2172053231938,612.3898474943051,46,1.3997900338005937,0.987653276307253
pods_dry_weight,n0 s0 - n0 s15,181.74131812420814,628.7623681043639,46,0.28904611240035627,0.9999999999862685
pods_dry_weight,n0 s0 - n100 s15,392.88707224334587,613.2281638997758,46,0.6406866079744474,0.9999988251652263
pods_dry_weight,n0 s0 - n150 s15,941.94309252218,604.3206230368452,46,1.558681032245279,0.96798131161976
pods_dry_weight,n0 s0 - n200 s15,864.8422053231941,612.389847494305,46,1.4122412526299057,0.9865922345468161
pods_dry_weight,n0 s0 - n0 s25,1531.0672053231942,612.3898474943051,46,2.5001511889653467,0.4887776821120041
pods_dry_weight,n0 s0 - n100 s25,762.4180925221806,604.3206230368453,46,1.2616119051023948,0.9955338104286213
pods_dry_weight,n0 s0 - n150 s25,1385.3991128010139,604.6039204770659,46,2.2914160260619174,0.6313770571536872
pods_dry_weight,n0 s0 - n200 s25,-117.51470215462547,627.9447904540776,46,-0.18714177415127303,1
pods_dry_weight,n0 s0 - n0 s35,1137.8491128010141,604.6039204770659,46,1.8819744203828324,0.8706822982139373
pods_dry_weight,n0 s0 - n100 s35,474.7680925221808,604.3206230368453,46,0.7856228538691361,0.9999825040685923
pods_dry_weight,n0 s0 - n150 s35,1128.1913181242076,628.7623681043639,46,1.794304772923285,0.9059273748786305
pods_dry_weight,n0 s0 - n200 s35,1195.7163181242076,628.7623681043639,46,1.901698286634322,0.8618236389028906
pods_dry_weight,n100 s0 - n150 s0,-698.2430925221797,604.3206230368452,46,-1.1554182761682918,0.9982306772823163
pods_dry_weight,n100 s0 - n200 s0,-348.7500000000002,600.2453335798723,46,-0.5810124302342343,0.9999996916724094
pods_dry_weight,n100 s0 - n0 s15,-1024.2258871989861,604.6039204770659,46,-1.6940444024756163,0.9379243361396883
pods_dry_weight,n100 s0 - n100 s15,-813.0801330798482,614.065335844389,46,-1.3240938473783055,0.9927536376066162
pods_dry_weight,n100 s0 - n150 s15,-264.02411280101404,604.6039204770659,46,-0.4366893826832688,0.9999999944628084
pods_dry_weight,n100 s0 - n200 s15,-341.125,600.2453335798724,46,-0.5683092910785749,0.9999997728701656
pods_dry_weight,n100 s0 - n0 s25,325.1,600.2453335798723,46,0.5416118740334035,0.999999883647825
pods_dry_weight,n100 s0 - n100 s25,-443.5491128010137,604.6039204770659,46,-0.7336193130389047,0.9999928267123318
pods_dry_weight,n100 s0 - n150 s25,179.43190747782,604.3206230368453,46,0.2969150822226368,0.9999999999796111
pods_dry_weight,n100 s0 - n200 s25,-1323.4819074778197,604.3206230368452,46,-2.190032669788811,0.6989752316682759
pods_dry_weight,n100 s0 - n0 s35,-68.11809252217972,604.3206230368452,46,-0.11271846421502413,1
pods_dry_weight,n100 s0 - n100 s35,-731.1991128010135,604.6039204770659,46,-1.2093853315143193,0.997118261771613
pods_dry_weight,n100 s0 - n150 s35,-77.77588719898625,604.6039204770659,46,-0.12863940269791302,1
pods_dry_weight,n100 s0 - n200 s35,-10.25088719898639,604.6039204770659,46,-0.016954715065191563,1
pods_dry_weight,n150 s0 - n200 s0,349.49309252217944,604.3206230368452,46,0.5783239545357548,0.9999997107967762
pods_dry_weight,n150 s0 - n0 s15,-325.9827946768063,612.389847494305,46,-0.5323125391621354,0.9999999086500032
pods_dry_weight,n150 s0 - n100 s15,-114.83704055766856,618.6033964391933,46,-0.18563920149597282,1
pods_dry_weight,n150 s0 - n150 s15,434.2189797211656,604.8870852356127,46,0.717851298729631,0.9999946127693132
pods_dry_weight,n150 s0 - n200 s15,357.1180925221797,604.3206230368453,46,0.5909414289513769,0.999999610568997
pods_dry_weight,n150 s0 - n0 s25,1023.3430925221797,604.3206230368453,46,1.6933777427281127,0.9381080868515062
pods_dry_weight,n150 s0 - n100 s25,254.69397972116604,604.8870852356129,46,0.4210603696753731,0.9999999967157839
pods_dry_weight,n150 s0 - n150 s25,877.6749999999996,600.2453335798723,46,1.4621937912712,0.9815932668774678
pods_dry_weight,n150 s0 - n200 s25,-625.2388149556398,616.3848475241152,46,-1.0143643495895285,0.9995922012362124
pods_dry_weight,n150 s0 - n0 s35,630.1249999999998,600.2453335798722,46,1.0497790898963342,0.999393403331265
pods_dry_weight,n150 s0 - n100 s35,-32.95602027883372,604.8870852356129,46,-0.05448292926604118,1
pods_dry_weight,n150 s0 - n150 s35,620.4672053231935,612.389847494305,46,1.0131898950675593,0.9995976797707795
pods_dry_weight,n150 s0 - n200 s35,687.9922053231933,612.3898474943051,46,1.123454623126474,0.998698375010143
pods_dry_weight,n200 s0 - n0 s15,-675.4758871989857,604.6039204770659,46,-1.1172204881933248,0.9987760375611214
pods_dry_weight,n200 s0 - n100 s15,-464.330133079848,614.065335844389,46,-0.7561575389064372,0.9999893409662604
pods_dry_weight,n200 s0 - n150 s15,84.72588719898619,604.6039204770658,46,0.14013453159902237,1
pods_dry_weight,n200 s0 - n200 s15,7.625000000000341,600.2453335798723,46,0.012703139155659446,1
pods_dry_weight,n200 s0 - n0 s25,673.8500000000004,600.2453335798724,46,1.1226243042676376,0.9987089558995951
pods_dry_weight,n200 s0 - n100 s25,-94.79911280101332,604.6039204770658,46,-0.1567953987566134,1
pods_dry_weight,n200 s0 - n150 s25,528.1819074778201,604.3206230368453,46,0.8740094038551735,0.9999324362972652
pods_dry_weight,n200 s0 - n200 s25,-974.7319074778194,604.3206230368452,46,-1.612938348156274,0.9576190196852694
pods_dry_weight,n200 s0 - n0 s35,280.6319074778203,604.3206230368452,46,0.4643758574175124,0.9999999866913767
pods_dry_weight,n200 s0 - n100 s35,-382.4491128010132,604.6039204770658,46,-0.6325614172320282,0.9999990120482871
pods_dry_weight,n200 s0 - n150 s35,270.97411280101403,604.6039204770658,46,0.4481845115843783,0.9999999919730965
pods_dry_weight,n200 s0 - n200 s35,338.49911280101384,604.6039204770659,46,0.5598691992170995,0.9999998154281897
pods_dry_weight,n0 s15 - n100 s15,211.14575411913773,631.4799821294266,46,0.3343665042352234,0.9999999998834981
pods_dry_weight,n0 s15 - n150 s15,760.201774397972,617.4951183383689,46,1.231105723464852,0.9965287789915551
pods_dry_weight,n0 s15 - n200 s15,683.1008871989861,604.6039204770659,46,1.1298320504769168,0.9986146074110415
pods_dry_weight,n0 s15 - n0 s25,1349.325887198986,604.6039204770659,46,2.2317517989865054,0.6715339096298553
pods_dry_weight,n0 s15 - n100 s25,580.6767743979724,617.4951183383689,46,0.9403746801440765,0.999834193002215
pods_dry_weight,n0 s15 - n150 s25,1203.6577946768057,612.3898474943051,46,1.965509061918273,0.830913513752374
pods_dry_weight,n0 s15 - n200 s25,-299.25602027883355,604.8870852356127,46,-0.4947303845349397,0.99999996735488506
pods_dry_weight,n0 s15 - n0 s35,956.1077946768062,612.389847494305,46,1.56127309848274,0.967533828774694
pods_dry_weight,n0 s15 - n100 s35,293.02677439797264,617.4951183383689,46,0.4745410379704455,0.9999999818986759
pods_dry_weight,n0 s15 - n150 s35,946.4499999999997,600.2453335798722,46,1.576771941491586,0.9647609255159317
pods_dry_weight,n0 s15 - n200 s35,1013.9749999999997,600.2453335798722,46,1.689267609883175,0.9392327187851706
pods_dry_weight,n100 s15 - n150 s15,549.0560202788342,604.8870852356127,46,0.907700021508921,0.9998921993864387
pods_dry_weight,n100 s15 - n200 s15,471.9551330798483,614.065335844389,46,0.7685747843604821,0.9999868262273972
pods_dry_weight,n100 s15 - n0 s25,1138.1801330798482,614.065335844389,46,1.8535163388025468,0.882867246466116
pods_dry_weight,n100 s15 - n100 s25,369.53102027883466,604.8870852356127,46,0.6109090924546632,0.9999993855791269
pods_dry_weight,n100 s15 - n150 s25,992.5120405576681,618.6033964391933,46,1.6044400115983342,0.9593839576428114
pods_dry_weight,n100 s15 - n200 s25,-510.40177439797134,617.4951183383689,46,-0.8265681124272247,0.9999664918268747
pods_dry_weight,n100 s15 - n0 s35,744.9620405576682,618.6033964391931,46,1.2042643878870065,0.9972442700358357
pods_dry_weight,n100 s15 - n100 s35,81.88102027883484,604.8870852356127,46,0.13536579351324873,1
pods_dry_weight,n100 s15 - n150 s35,735.3042458808619,631.4799821294266,46,1.1644141804801593,0.9980757968176436
pods_dry_weight,n100 s15 - n200 s35,802.829245880862,631.4799821294267,46,1.2713455194155558,0.9951706107678421
pods_dry_weight,n150 s15 - n200 s15,-77.1008871989859,604.6039204770658,46,-0.12752296931543058,1
pods_dry_weight,n150 s15 - n0 s25,589.1241128010141,604.6039204770657,46,0.9743967791941588,0.9997460813070784
pods_dry_weight,n150 s15 - n100 s25,-179.52499999999952,600.2453335798723,46,-0.2990860402517579,0.9999999999772677
pods_dry_weight,n150 s15 - n150 s25,443.45602027883405,604.8870852356127,46,0.7331219844214415,0.9999928903594673
pods_dry_weight,n150 s15 - n200 s25,-1059.4577946768054,612.3898474943051,46,-1.730038143205269,0.9274428354697135
pods_dry_weight,n150 s15 - n0 s35,195.90602027883415,604.8870852356127,46,0.32387204994222313,0.9999999999269122
pods_dry_weight,n150 s15 - n100 s35,-467.1749999999992,600.2453335798722,46,-0.7783067586944167,0.9999844946100312
pods_dry_weight,n150 s15 - n150 s35,186.24822560202801,617.4951183383687,46,0.30161894413547347,0.9999999999742747
pods_dry_weight,n150 s15 - n200 s35,253.7732256020276,617.4951183383689,46,0.4109720353497069,0.999999997682194
pods_dry_weight,n200 s15 - n0 s25,666.225,600.2453335798723,46,1.1099211651119785,0.9988618983775008
pods_dry_weight,n200 s15 - n100 s25,-102.42411280101366,604.6039204770659,46,-0.16940696104020525,1
pods_dry_weight,n200 s15 - n150 s25,520.5569074778199,604.3206230368452,46,0.8613919294395515,0.999943644876764
pods_dry_weight,n200 s15 - n200 s25,-982.3569074778196,604.3206230368452,46,-1.625555822571896,0.9548975740397381
pods_dry_weight,n200 s15 - n0 s35,273.00690747782005,604.3206230368452,46,0.45175838300189025,0.999999991009993
pods_dry_weight,n200 s15 - n100 s35,-390.07411280101337,604.603920477066,46,-0.6451729795156195,0.9999987086836792
pods_dry_weight,n200 s15 - n150 s35,263.3491128010139,604.6039204770658,46,0.4355729493007868,0.999999994661975
pods_dry_weight,n200 s15 - n200 s35,330.8741128010135,604.6039204770657,46,0.5472576369335079,0.999999865550144
pods_dry_weight,n0 s25 - n100 s25,-768.6491128010136,604.6039204770659,46,-1.2713267095497942,0.9951713354548369
pods_dry_weight,n0 s25 - n150 s25,-145.66809252218013,604.3206230368453,46,-0.2410443843371845,1
pods_dry_weight,n0 s25 - n200 s25,-1648.5819074778196,604.3206230368452,46,-2.727992136348632,0.3450539233336226
pods_dry_weight,n0 s25 - n0 s35,-393.21809252217986,604.3206230368452,46,-0.6506779307748455,0.9999985514191767
pods_dry_weight,n0 s25 - n100 s35,-1056.2991128010135,604.6039204770658,46,-1.747092728025209,0.9220867390183503
pods_dry_weight,n0 s25 - n150 s35,-402.8758871989861,604.6039204770658,46,-0.6663467992088025,0.999998003569861
pods_dry_weight,n0 s25 - n200 s35,-335.35088719898647,604.6039204770659,46,-0.5546621115760813,0.9999998378984032
pods_dry_weight,n100 s25 - n150 s25,622.9810202788335,604.8870852356129,46,1.029912913475699,0.9995132978634782
pods_dry_weight,n100 s25 - n200 s25,-879.932794676806,612.3898474943051,46,-1.4368833811945076,0.9842808007263759
pods_dry_weight,n100 s25 - n0 s35,375.43102027883384,604.8870852356127,46,0.6206629789964812,0.9999992371409427
pods_dry_weight,n100 s25 - n100 s35,-287.64999999999975,600.2453335798723,46,-0.47922071844265873,0.9999999791962764
pods_dry_weight,n100 s25 - n150 s35,365.77322560202754,617.4951183383689,46,0.5923499874562486,0.999999597601357
pods_dry_weight,n100 s25 - n200 s35,433.2982256020272,617.4951183383689,46,0.7017030786704822,0.9999960150563743
pods_dry_weight,n150 s25 - n200 s25,-1502.9138149556395,616.3848475241153,46,-2.4382718377853045,0.5307325144167985
pods_dry_weight,n150 s25 - n0 s35,-247.54999999999984,600.2453335798722,46,-0.412414701374866,0.9999999975623766
pods_dry_weight,n150 s25 - n100 s35,-910.6310202788334,604.8870852356129,46,-1.5054562124171134,0.9761908870034921
pods_dry_weight,n150 s25 - n150 s35,-257.20779467680603,612.3898474943051,46,-0.4200066276885786,0.9999999968318349
pods_dry_weight,n150 s25 - n200 s35,-189.6827946768065,612.389847494305,46,-0.3097418996296644,0.9999999999619662
pods_dry_weight,n200 s25 - n0 s35,1255.3638149556396,616.3848475241151,46,2.036655865240953,0.7926469681970263
pods_dry_weight,n200 s25 - n100 s35,592.2827946768061,612.3898474943051,46,0.967166253817286,0.9997676479226667
pods_dry_weight,n200 s25 - n150 s35,1245.7060202788334,604.8870852356127,46,2.0594025739425597,0.7796400812070603
pods_dry_weight,n200 s25 - n200 s35,1313.231020278833,604.8870852356127,46,2.1710349788131276,0.7112465177345391
pods_dry_weight,n0 s35 - n100 s35,-663.0810202788334,604.8870852356127,46,-1.0962062779378952,0.9990093270406477
pods_dry_weight,n0 s35 - n150 s35,-9.657794676806247,612.389847494305,46,-0.015770664253045217,1
pods_dry_weight,n0 s35 - n200 s35,57.86720532319356,612.389847494305,46,0.09449406380586953,1
pods_dry_weight,n100 s35 - n150 s35,653.4232256020272,617.4951183383689,46,1.0581836296298794,0.9993354410821225
pods_dry_weight,n100 s35 - n200 s35,720.948225602027,617.4951183383688,46,1.1675367208441136,0.9980194184065753
pods_dry_weight,n150 s35 - n200 s35,67.5249999999998,600.2453335798722,46,0.11249566839158864,1
biomass_dry_weight,n0 s0 - n100 s0,4.043431558935361,3.9878905817153,46,1.0139274075057925,0.9995942470125068
biomass_dry_weight,n0 s0 - n150 s0,3.6397401774397977,3.937188524604106,46,0.9244515863780698,0.9998652129137253
biomass_dry_weight,n0 s0 - n200 s0,3.1984315589353587,3.9878905817152983,46,0.8020359368936416,0.9999771790015184
biomass_dry_weight,n0 s0 - n0 s15,-0.31432826362483834,4.094508646999931,46,-0.07676825004513017,1
biomass_dry_weight,n0 s0 - n100 s15,1.1751425855513378,3.993349708955167,46,0.29427489982058347,0.9999999999821327
biomass_dry_weight,n0 s0 - n150 s15,5.618691381495563,3.9353436880211645,46,1.4277511259304643,0.9851712275391236
biomass_dry_weight,n0 s0 - n200 s15,6.5334315589353595,3.9878905817152988,46,1.6383176581853847,0.952019951437499
biomass_dry_weight,n0 s0 - n0 s25,3.6484315589353606,3.987890581715299,46,0.9148775484622429,0.9998812865922642
biomass_dry_weight,n0 s0 - n100 s25,4.378691381495563,3.935343688021165,46,1.112657935016936,0.9988303314785227
biomass_dry_weight,n0 s0 - n150 s25,6.067240177439795,3.9371885246041067,46,1.5410082955196742,0.9709111004222819
biomass_dry_weight,n0 s0 - n200 s25,2.427122940430921,4.089184570801186,46,0.593546928099501,0.9999995862727755
biomass_dry_weight,n0 s0 - n0 s35,0.5272401774397979,3.9371885246041063,46,0.13391286044470355,1
biomass_dry_weight,n0 s0 - n100 s35,3.693691381495561,3.935343688021165,46,0.9385943577784142,0.9998379484966561
biomass_dry_weight,n0 s0 - n150 s35,4.450671736375156,4.09450864699993,46,1.0869855506682562,0.9990989470252274
biomass_dry_weight,n0 s0 - n200 s35,5.283171736375157,4.09450864699993,46,1.2903066501633027,0.9943929974307435
biomass_dry_weight,n100 s0 - n150 s0,-0.4036913814955633,3.935343688021164,46,-0.10258097220945757,1
biomass_dry_weight,n100 s0 - n200 s0,-0.8450000000000027,3.9088053505393745,46,-0.2161785825132995,1
biomass_dry_weight,n100 s0 - n0 s15,-4.357759822560199,3.937188524604107,46,-1.1068202082089482,0.9988967809423713
biomass_dry_weight,n100 s0 - n100 s15,-2.868288973384023,3.998801383451175,46,-0.7172871814174825,0.9999946684514023
biomass_dry_weight,n100 s0 - n150 s15,1.5752598225602026,3.9371885246041067,46,0.40009763635044593,0.9999999984247347
biomass_dry_weight,n100 s0 - n200 s15,2.4899999999999975,3.9088053505393745,46,0.637023278648655,0.9999989130841385
biomass_dry_weight,n100 s0 - n0 s25,-0.39500000000000046,3.908805350539374,46,-0.10105389360089129,1
biomass_dry_weight,n100 s0 - n100 s25,0.3352598225602018,3.9371885246041067,46,0.0851520877055063,1
biomass_dry_weight,n100 s0 - n150 s25,2.023808618504434,3.9353436880211645,46,0.5142647704861781,0.9999999436739214
biomass_dry_weight,n100 s0 - n200 s25,-1.6163086185044406,3.9353436880211645,46,-0.41071600008516157,0.9999999977028807
biomass_dry_weight,n100 s0 - n0 s35,-3.516191381495563,3.935343688021164,46,-0.8934902921436155,0.9999112164115762
biomass_dry_weight,n100 s0 - n100 s35,-0.3497401774397991,3.9371885246041067,46,-0.08882992908625484,1
biomass_dry_weight,n100 s0 - n150 s35,0.40724017743979535,3.9371885246041067,46,0.10343425896293454,1
biomass_dry_weight,n100 s0 - n200 s35,1.2397401774397951,3.9371885246041067,46,0.3148795567427023,0.9999999999516082
biomass_dry_weight,n150 s0 - n200 s0,-0.4413086185044397,3.9353436880211636,46,-0.11213979095339091,1
biomass_dry_weight,n150 s0 - n0 s15,-3.954068441064636,3.9878905817152988,46,-0.9915187892050651,0.9996878706999277
biomass_dry_weight,n150 s0 - n100 s15,-2.4645975918884595,4.028353292548495,46,-0.6118126720532145,0.9999993730305334
biomass_dry_weight,n150 s0 - n150 s15,1.978951204055766,3.9390324971622794,46,0.5023952469245743,0.9999999594488798
biomass_dry_weight,n150 s0 - n200 s15,2.8936913814955605,3.9353436880211645,46,0.7353084281567831,0.999992606678519
biomass_dry_weight,n150 s0 - n0 s25,0.008691381495562922,3.9353436880211645,46,0.002208544458777187,1
biomass_dry_weight,n150 s0 - n100 s25,0.738951204055765,3.93903249716228,46,0.18759713320164612,1
biomass_dry_weight,n150 s0 - n150 s25,2.427499999999998,3.9088053505393736,46,0.621033738521932,0.9999992309015628
biomass_dry_weight,n150 s0 - n200 s25,-1.2126172370088775,4.013906073412327,46,-0.30210403901603994,0.9999999999736613
biomass_dry_weight,n150 s0 - n0 s35,-3.1125,3.9088053505393736,46,-0.7962790983108197,0.9999791928129236
biomass_dry_weight,n150 s0 - n100 s35,0.05395120405576426,3.9390324971622803,46,0.013696562314383357,1
biomass_dry_weight,n150 s0 - n150 s35,0.8109315589353582,3.9878905817152983,46,0.20334849773800837,1
biomass_dry_weight,n150 s0 - n200 s35,1.643431558935358,3.987890581715299,46,0.41210547913992013,0.9999999975885305
biomass_dry_weight,n200 s0 - n0 s15,-3.512759822560196,3.9371885246041067,46,-0.8922000561081621,0.9999127858085229
biomass_dry_weight,n200 s0 - n100 s15,-2.02328897338402,3.998801383451175,46,-0.5059738605066241,0.9999999551848386
biomass_dry_weight,n200 s0 - n150 s15,2.4202598225602054,3.937188524604106,46,0.61471778845123215,0.9999993310820339
biomass_dry_weight,n200 s0 - n200 s15,3.335,3.908805350539374,46,0.8532018611619545,0.999950002092897
biomass_dry_weight,n200 s0 - n0 s25,0.45000000000000284,3.908805350539374,46,0.11512468891240839,1
biomass_dry_weight,n200 s0 - n100 s25,1.1802598225602046,3.9371885246041067,46,0.2997722398062923,0.9999999999764906
biomass_dry_weight,n200 s0 - n150 s25,2.8688086185044375,3.935343688021165,46,0.7289855336490266,0.999993400276985
biomass_dry_weight,n200 s0 - n200 s25,-0.7713086185044378,3.9353436880211636,46,-0.1959952369223132,1
biomass_dry_weight,n200 s0 - n0 s35,-2.6711913814955603,3.9353436880211645,46,-0.678769528980767,0.9999974419866303
biomass_dry_weight,n200 s0 - n100 s35,0.49525982256020373,3.9371885246041067,46,0.12579022301453122,1
biomass_dry_weight,n200 s0 - n150 s35,1.252240177439798,3.9371885246041063,46,0.31805441106372057,0.999999999943928
biomass_dry_weight,n200 s0 - n200 s35,2.0847401774397976,3.9371885246041063,46,0.5294997088434883,0.9999999151765884
biomass_dry_weight,n0 s15 - n100 s15,1.4894708491761763,4.112205784566187,46,0.36220727444293177,0.9999999996266732
biomass_dry_weight,n0 s15 - n150 s15,5.933019645120402,4.021136171268182,46,1.4754585252578631,0.9800493596149951
biomass_dry_weight,n0 s15 - n200 s15,6.847759822560197,3.9371885246041063,46,1.7392511889556408,0.9245808651647565
biomass_dry_weight,n0 s15 - n0 s25,3.9627598225601988,3.9371885246041067,46,1.006494811664794,0.9996277013952108
biomass_dry_weight,n0 s15 - n100 s25,4.693019645120401,4.021136171268182,46,1.1670879684833755,0.9980276058166432
biomass_dry_weight,n0 s15 - n150 s25,6.381568441064633,3.987890581715299,46,1.600236593833462,0.9602369577617402
biomass_dry_weight,n0 s15 - n200 s25,2.741451204055759,3.939032497162279,46,0.6959706999195182,0.999996426975759
biomass_dry_weight,n0 s15 - n0 s35,0.841568441064636,3.9878905817152988,46,0.21103097585557495,1
biomass_dry_weight,n0 s15 - n100 s35,4.0080196451204,4.021136171268182,46,0.9967381044587591,0.9996679461285565
biomass_dry_weight,n0 s15 - n150 s35,4.764999999999994,3.908805350539374,46,1.219042539261382,0.9968674668171473
biomass_dry_weight,n0 s15 - n200 s35,5.597499999999996,3.908805350539374,46,1.4320232137493363,0.9847597502624537
biomass_dry_weight,n100 s15 - n150 s15,4.443548795944226,3.9390324971622794,46,1.1280812735476047,0.9986380496785195
biomass_dry_weight,n100 s15 - n200 s15,5.35828897338402,3.998801383451175,46,1.3399737720305418,0.9918586162047145
biomass_dry_weight,n100 s15 - n0 s25,2.4732889733840224,3.998801383451175,46,0.6185075817017559,0.9999992725073346
biomass_dry_weight,n100 s15 - n100 s25,3.2035487959442244,3.9390324971622794,46,0.8132831598246765,0.9999727328598159
biomass_dry_weight,n100 s15 - n150 s25,4.892097591888458,4.028353292548495,46,1.2144162233579876,0.996989799028734
biomass_dry_weight,n100 s15 - n200 s25,1.2519803548795823,4.021136171268181,46,0.31134990250398165,0.9999999999589699
biomass_dry_weight,n100 s15 - n0 s35,-0.6479024081115401,4.028353292548495,46,-0.16083554769389444,1
biomass_dry_weight,n100 s15 - n100 s35,2.518548795944224,3.939032497162279,46,0.6393825889374137,0.9999988571780095
biomass_dry_weight,n100 s15 - n150 s35,3.275529150823819,4.1122057845661875,46,0.7965382382169299,0.9999791057130287
biomass_dry_weight,n100 s15 - n200 s35,4.108029150823818,4.1122057845661875,46,0.998984332506402,0.9996590345297538
biomass_dry_weight,n150 s15 - n200 s15,0.9147401774397947,3.937188524604106,46,0.23233334439624634,1
